0,1739.69
1,1701.27
2,1646.97
3,1591.71
4,1506.44
5,1468.65
6,1435.75
7,1419.41
8,1390.07
9,1381.86
10,1315.09
11,1304.25
12,1331.81
13,1313.56
14,1255.69
15,1261.74
16,1247.72
17,1225.27
18,1235.35
19,1214.43
20,1259.32
21,1243.94
22,1251.15
23,1216.24
24,1187.48
25,1253.39
26,1216.23
27,1214.9
28,1265.87
29,1237.97
30,1203.77
31,1201.96
32,1236.66
33,1193.21
34,1249.99
35,1230.09
36,1256.69
37,1255.56
38,1253.12
39,1199.71
40,1192.66
41,1175.5
42,1217.72
43,1201.56
44,1202.92
45,1233.52
46,1213.17
47,1205.32
48,1235.06
49,1217.14
50,1192.29
51,1190.48
52,1225.18
53,1181.73
54,1240.99
55,1196.14
56,1181.2
57,1218.61
58,1225.78
59,1207.76
60,1208.16
61,1234.46
62,1232.11
63,1207.26
64,1208.62
65,1223.42
66,1213.59
67,1261.12
68,1212.6
69,1192.63
70,1236.09
71,1205.41
72,1198.36
73,1186.52
74,1252.43
75,1215.26
76,1213.45
77,1236.56
78,1193.1
79,1251.66
80,1243.08
81,1222.15
82,1267.05
83,1253.01
84,1196.53
85,1189.48
86,1189.68
87,1181.01
88,1222.69
89,1232.91
90,1220.72
91,1231.35
92,1214.9
93,1231.68
94,1191.54
95,1198.89
96,1184.33
97,1183.2
98,1178.37
99,1229.44
100,1178.84
101,1229.25
102,1187.7
103,1169.88
104,1164.11
105,1215.53
106,1182.31
107,1172.43
108,1167.15
109,1170.31
110,1148.61
111,1148.48
112,1143.65
113,1143.41
114,1140.38
115,1203.02
116,1194.66
117,1186.3
118,1177.04
119,1167.46
120,1161.27
121,1161.13
122,1148.92
123,1200.18
124,1188.3
125,1179.94
126,1165
127,1136.44
128,1135.64
129,1166.45
130,1155.1
131,1151.94
132,1154.58
133,1167.96
134,1151.87
135,1134.5
136,1133.28
137,1177.96
138,1170.16
139,1188.6
140,1202.78
141,1200.67
142,1202.53
143,1154.04
144,1176.49
145,1153.08
146,1187.27
147,1169.21
148,1163.5
149,1199.2
150,1203.68
151,1220.11
152,1205.94
153,1235.14
154,1194.03
155,1208.4
156,1196.12
157,1221.1
158,1190.6
159,1209.97
160,1190.92
161,1232.98
162,1267.93
163,1247.62
164,1204.27
165,1258.11
166,1206.53
167,1267.88
168,1266.96
169,1260.35
170,1236.03
171,1215.21
172,1216.03
173,1230.2
174,1228.62
175,1240.57
176,1222.85
177,1280.08
178,1240.5
179,1222.88
180,1279.99
181,1268.32
182,1248.95
183,1202.33
184,1159.95
185,1197.24
186,1248.83
187,1238.33
188,1194.99
189,1260.05
190,1224.86
191,1251.97
192,1219.05
193,1223.7
194,1258.64
195,1266.08
196,1255.86
197,1243.41
198,1250.32
199,1242.5
200,1246.65
201,1244.81
202,1246.72
203,1250.4
204,1232.21
205,1198.39
206,1212.87
207,1235.38
208,1264.41
209,1193.17
210,1218.73
211,1222.68
212,1237.16
213,1212.84
214,1187.37
215,1209.12
216,1209.5
217,1263.25
218,1211.76
219,1270.12
220,1268.52
221,1262.81
222,1311.21
223,1243.91
224,1303.49
225,1282.07
226,1249.86
227,1263.34
228,1253.02
229,1303.58
230,1278.18
231,1244.54
232,1271.66
233,1238.74
234,1249.87
235,1227.36
236,1256.43
237,1261.76
238,1255.15
239,1230.84
240,1231.73
241,1278.38
242,1238.21
243,1276.8
244,1246.16
245,1261.96
246,1266.27
247,1247.3
248,1276.71
249,1201.85
250,1260.21
251,1257.97
252,1263.53
253,1245.9
254,1288.84
255,1267.42
256,1249.7
257,1288.93
258,1295.53
259,1279.17
260,1262.73
261,1330.03
262,1263.36
263,1300.28
264,1252.67
265,1226.13
266,1205.31
267,1206.13
268,1220.3
269,1218.72
270,1225.92
271,1208.2
272,1265.43
273,1225.85
274,1208.23
275,1265.33
276,1253.67
277,1237.71
278,1242.01
279,1240.43
280,1241.83
281,1223.75
282,1241.76
283,1229.04
284,1253.53
285,1240.21
286,1225.84
287,1263.1
288,1236.2
289,1185.49
290,1190.9
291,1176.13
292,1280.29
293,1214.19
294,1194.25
295,1175.55
296,1162.03
297,1151.84
298,1167.63
299,1165.2
300,1145.63
301,1179.28
302,1125.95
303,1141.54
304,1134.7
305,1139.97
306,1124.18
307,1167.36
308,1160.54
309,1145.26
310,1192.14
311,1146.29
312,1153.74
313,1222.78
314,1208.17
315,1191.63
316,1252.8
317,1190.09
318,1206.95
319,1162.69
320,1253.18
321,1184.15
322,1249.54
323,1211.76
324,1237.9
325,1209.3
326,1168.58
327,1254.35
328,1192.56
329,1224.79
330,1187.98
331,1254.41
332,1257.23
333,1174.52
334,1134.13
335,1203.51
336,1169.92
337,1210.47
338,1198.38
339,1191.26
340,1153.48
341,1194.27
342,1132.39
343,1210.43
344,1180.85
345,1168.89
346,1210.83
347,1201.09
348,1174.03
349,1207.68
350,1144.79
351,1199.55
352,1202.46
353,1214.2
354,1202.68
355,1176.45
356,1176.15
357,1169.57
358,1161.03
359,1225.45
360,1220.67
361,1166.52
362,1159.61
363,1130.18
364,1162.94
365,1151.69
366,1158.06
367,1162.17
368,1186.87
369,1163.67
370,1167.48
371,1171
372,1181.03
373,1158.29
374,1164.66
375,1165.71
376,1180.58
377,1180.64
378,1142.85
379,1186.54
380,1198.72
381,1184.04
382,1186.01
383,1175.4
384,1207.35
385,1222.24
386,1185.01
387,1269.55
388,1220.29
389,1202.18
390,1204.96
391,1174.73
392,1232.85
393,1201.93
394,1200.9
395,1202.71
396,1200.85
397,1249.95
398,1215.68
399,1238.46
400,1204.01
401,1248.9
402,1190.78
403,1277
404,1230.49
405,1171.82
406,1251.04
407,1226.95
408,1196.28
409,1249.86
410,1191.74
411,1255.43
412,1225.92
413,1223.1
414,1248.13
415,1204.84
416,1242.07
417,1216.81
418,1211.14
419,1247.26
420,1168.04
421,1265.73
422,1210.9
423,1243.49
424,1189.03
425,1275.25
426,1199.1
427,1240.6
428,1161.38
429,1251.59
430,1192.43
431,1246.01
432,1187.89
433,1270.34
434,1194.19
435,1243.58
436,1201.12
437,1260.27
438,1227.18
439,1243.24
440,1205.39
441,1234.37
442,1185.25
443,1230.04
444,1171.91
445,1267.03
446,1207.88
447,1263.18
448,1230.09
449,1234.45
450,1196.6
451,1236.78
452,1199.63
453,1222.41
454,1187.96
455,1240.44
456,1224.52
457,1222.53
458,1208.15
459,1165.35
460,1169.29
461,1127.59
462,1217.48
463,1134.73
464,1102.88
465,1167.19
466,1136.54
467,1151.36
468,1196.25
469,1138.13
470,1193.55
471,1134.4
472,1182.09
473,1117.78
474,1188.92
475,1122.8
476,1181.76
477,1163.17
478,1184.12
479,1158.57
480,1206.26
481,1141.94
482,1207.56
483,1096.4
484,1194.04
485,1134.89
486,1182.57
487,1118.25
488,1189.39
489,1123.27
490,1183.2
491,1144.85
492,1181.49
493,1139.03
494,1179.66
495,1115.34
496,1203.41
497,1092.26
498,1174.62
499,1115.47
500,1156.1
501,1091.78
502,1162.92
503,1096.8
504,1154.97
505,1106.51
506,1153.5
507,1099.63
508,1208
509,1148.53
510,1135.93
511,1100.11
512,1186.54
513,1127.38
514,1173.64
515,1125.18
516,1165.66
517,1116.54
518,1157.16
519,1092.85
520,1195.79
521,1084.64
522,1186.27
523,1075.89
524,1186.72
525,1120.6
526,1179.9
527,1115.59
528,1234.43
529,1175.64
530,1131.49
531,1110.34
532,1187.76
533,1150.86
534,1177.11
535,1144.18
536,1172.18
537,1138.73
538,1168.02
539,1131.72
540,1219.76
541,1108.6
542,1192.82
543,1133.66
544,1184.48
545,1136.02
546,1175.91
547,1122.04
548,1199.68
549,1088.52
550,1175.92
551,1116.76
552,1169.28
553,1104.97
554,1176.1
555,1109.98
556,1168.41
557,1130.06
558,1166.7
559,1124.24
560,1164.86
561,1100.55
562,1198.63
563,1132.51
564,1177.41
565,1119.28
566,1174.7
567,1115.55
568,1156.17
569,1091.86
570,1163
571,1096.88
572,1157.67
573,1124.58
574,1145.39
575,1107.54
576,1147.73
577,1110.57
578,1139.86
579,1103.56
580,1211.2
581,1141.98
582,1128.45
583,1130.31
584,1093.88
585,1158.2
586,1128.05
587,1126.24
588,1106.82
589,1085.67
590,1180.49
591,1143.59
592,1168.67
593,1137.15
594,1156.03
595,1121.76
596,1151.06
597,1114.75
598,1206.64
599,1150.29
600,1136.76
601,1138.62
602,1105.08
603,1169.39
604,1139.25
605,1137.44
606,1118.02
607,1096.86
608,1183.09
609,1106.94
610,1160.07
611,1113.25
612,1160.24
613,1106.37
614,1210.68
615,1153.63
616,1141.04
617,1106.84
618,1189.29
619,1113.14
620,1154.81
621,1112.35
622,1173.14
623,1140.05
624,1151.33
625,1116.88
626,1181.86
627,1133.41
628,1166.16
629,1117.04
630,1164.73
631,1100.42
632,1194.01
633,1082.86
634,1174.78
635,1098.64
636,1154.54
637,1087.8
638,1181.75
639,1117.31
640,1174.7
641,1140.43
642,1163.22
643,1128.77
644,1185.03
645,1151.94
646,1162.56
647,1126.25
648,1219.39
649,1160.61
650,1139.19
651,1118.04
652,1195.46
653,1158.56
654,1168.59
655,1134.14
656,1174.77
657,1110.45
658,1208.02
659,1148.91
660,1088.11
661,1190.05
662,1125.61
663,1162.84
664,1096.1
665,1207.73
666,1096.57
667,1179.54
668,1069.15
669,1168.49
670,1102.37
671,1158.89
672,1110.43
673,1157.43
674,1103.56
675,1211.93
676,1152.45
677,1135.87
678,1152.59
679,1136.43
680,1134.89
681,1100.66
682,1154.54
683,1140.09
684,1138.95
685,1126.36
686,1101.14
687,1184.76
688,1125.6
689,1175.19
690,1136.84
691,1185.96
692,1119.22
693,1199.43
694,1088.27
695,1171.23
696,1060.85
697,1179.69
698,1142.94
699,1157.03
700,1122.58
701,1173.4
702,1124.94
703,1157.69
704,1108.57
705,1158.17
706,1125.08
707,1140.13
708,1105.68
709,1169.21
710,1137.15
711,1145.15
712,1111.21
713,1163.73
714,1099.42
715,1202.36
716,1091.2
717,1190.09
718,1130.93
719,1178.63
720,1114.32
721,1185.45
722,1119.33
723,1180.13
724,1147.03
725,1167.85
726,1130
727,1158.76
728,1119.47
729,1146.38
730,1112.92
731,1142.22
732,1105.91
733,1216.75
734,1128.6
735,1096.24
736,1160.55
737,1130.41
738,1150.63
739,1195.52
740,1137.4
741,1189.66
742,1079.27
743,1188.15
744,1133.13
745,1173.34
746,1119.47
747,1199.68
748,1088.52
749,1175.92
750,1116.76
751,1169.28
752,1104.97
753,1176.1
754,1109.98
755,1168.41
756,1130.06
757,1166.7
758,1124.24
759,1164.86
760,1100.55
761,1198.63
762,1132.51
763,1177.41
764,1119.28
765,1174.7
766,1115.55
767,1156.17
768,1091.86
769,1163
770,1096.88
771,1157.67
772,1124.58
773,1145.39
774,1107.54
775,1147.73
776,1110.57
777,1139.86
778,1103.56
779,1211.2
780,1141.98
781,1128.45
782,1130.31
783,1093.88
784,1158.2
785,1128.05
786,1126.24
787,1106.82
788,1085.67
789,1180.49
790,1143.59
791,1168.67
792,1137.15
793,1156.03
794,1121.76
795,1151.06
796,1114.75
797,1206.64
798,1150.29
799,1136.76
800,1138.62
801,1105.08
802,1169.39
803,1139.25
804,1137.44
805,1118.02
806,1096.86
807,1183.09
808,1106.94
809,1160.07
810,1113.25
811,1160.24
812,1106.37
813,1210.68
814,1153.63
815,1141.04
816,1106.84
817,1189.29
818,1113.14
819,1154.81
820,1112.35
821,1173.14
822,1140.05
823,1151.33
824,1116.88
825,1181.86
826,1133.41
827,1166.16
828,1117.04
829,1164.73
830,1100.42
831,1194.01
832,1082.86
833,1174.78
834,1098.64
835,1154.54
836,1087.8
837,1181.75
838,1117.31
839,1174.7
840,1140.43
841,1163.22
842,1128.77
843,1185.03
844,1151.94
845,1162.56
846,1126.25
847,1219.39
848,1160.61
849,1139.19
850,1118.04
851,1195.46
852,1158.56
853,1168.59
854,1134.14
855,1174.77
856,1110.45
857,1208.02
858,1148.91
859,1088.11
860,1190.05
861,1125.61
862,1162.84
863,1096.1
864,1207.73
865,1096.57
866,1179.54
867,1069.15
868,1168.49
869,1102.37
870,1158.89
871,1110.43
872,1157.43
873,1103.56
874,1211.93
875,1152.45
876,1135.87
877,1152.59
878,1136.43
879,1134.89
880,1100.66
881,1154.54
882,1140.09
883,1138.95
884,1126.36
885,1101.14
886,1184.76
887,1125.6
888,1175.19
889,1136.84
890,1185.96
891,1119.22
892,1199.43
893,1088.27
894,1171.23
895,1060.85
896,1179.69
897,1142.94
898,1157.03
899,1122.58
900,1173.4
901,1124.94
902,1157.69
903,1108.57
904,1158.17
905,1125.08
906,1140.13
907,1105.68
908,1169.21
909,1137.15
910,1145.15
911,1111.21
912,1163.73
913,1099.42
914,1202.36
915,1091.2
916,1190.09
917,1130.93
918,1178.63
919,1114.32
920,1185.45
921,1119.33
922,1180.13
923,1147.03
924,1167.85
925,1130
926,1158.76
927,1119.47
928,1146.38
929,1112.92
930,1142.22
931,1105.91
932,1216.75
933,1128.6
934,1096.24
935,1160.55
936,1130.41
937,1150.63
938,1195.52
939,1137.4
940,1189.66
941,1079.27
942,1188.15
943,1133.13
944,1173.34
945,1119.47
946,1199.68
947,1088.52
948,1175.92
949,1116.76
950,1169.28
951,1104.97
952,1176.1
953,1109.98
954,1168.41
955,1130.06
956,1166.7
957,1124.24
958,1164.86
959,1100.55
960,1198.63
961,1132.51
962,1177.41
963,1119.28
964,1174.7
965,1115.55
966,1156.17
967,1091.86
968,1163
969,1096.88
970,1157.67
971,1124.58
972,1145.39
973,1107.54
974,1147.73
975,1110.57
976,1139.86
977,1103.56
978,1211.2
979,1141.98
980,1128.45
981,1130.31
982,1093.88
983,1158.2
984,1128.05
985,1126.24
986,1106.82
987,1085.67
988,1180.49
989,1143.59
990,1168.67
991,1137.15
992,1156.03
993,1121.76
994,1151.06
995,1114.75
996,1206.64
997,1150.29
998,1136.76
999,1138.62
1000,1105.08
1001,1169.39
1002,1139.25
1003,1137.44
1004,1118.02
1005,1096.86
1006,1183.09
1007,1106.94
1008,1160.07
1009,1113.25
1010,1160.24
1011,1106.37
1012,1210.68
1013,1153.63
1014,1141.04
1015,1106.84
1016,1189.29
1017,1113.14
1018,1154.81
1019,1112.35
1020,1173.14
1021,1140.05
1022,1151.33
1023,1116.88
1024,1181.86
1025,1133.41
1026,1166.16
1027,1117.04
1028,1164.73
1029,1100.42
1030,1194.01
1031,1082.86
1032,1174.78
1033,1098.64
1034,1154.54
1035,1087.8
1036,1181.75
1037,1117.31
1038,1174.7
1039,1140.43
1040,1163.22
1041,1128.77
1042,1185.03
1043,1151.94
1044,1162.56
1045,1126.25
1046,1219.39
1047,1160.61
1048,1139.19
1049,1118.04
1050,1195.46
1051,1158.56
1052,1168.59
1053,1134.14
1054,1174.77
1055,1110.45
1056,1208.02
1057,1148.91
1058,1088.11
1059,1190.05
1060,1125.61
1061,1162.84
1062,1096.1
1063,1207.73
1064,1096.57
1065,1179.54
1066,1069.15
1067,1168.49
1068,1102.37
1069,1158.89
1070,1110.43
1071,1157.43
1072,1103.56
1073,1211.93
1074,1152.45
1075,1135.87
1076,1152.59
1077,1136.43
1078,1134.89
1079,1100.66
1080,1154.54
1081,1140.09
1082,1138.95
1083,1126.36
1084,1101.14
1085,1184.76
1086,1125.6
1087,1175.19
1088,1136.84
1089,1185.96
1090,1119.22
1091,1199.43
1092,1088.27
1093,1171.23
1094,1060.85
1095,1179.69
1096,1142.94
1097,1157.03
1098,1122.58
1099,1173.4
1100,1124.94
1101,1157.69
1102,1108.57
1103,1158.17
1104,1125.08
1105,1140.13
1106,1105.68
1107,1169.21
1108,1137.15
1109,1145.15
1110,1111.21
1111,1163.73
1112,1099.42
1113,1202.36
1114,1091.2
1115,1190.09
1116,1130.93
1117,1178.63
1118,1114.32
1119,1185.45
1120,1119.33
1121,1180.13
1122,1147.03
1123,1167.85
1124,1130
1125,1158.76
1126,1119.47
1127,1146.38
1128,1112.92
1129,1142.22
1130,1105.91
1131,1216.75
1132,1128.6
1133,1096.24
1134,1160.55
1135,1130.41
1136,1150.63
1137,1195.52
1138,1137.4
1139,1189.66
1140,1079.27
1141,1188.15
1142,1133.13
1143,1173.34
1144,1119.47
1145,1199.68
1146,1088.52
1147,1175.92
1148,1116.76
1149,1169.28
1150,1104.97
1151,1176.1
1152,1109.98
1153,1168.41
1154,1130.06
1155,1166.7
1156,1124.24
1157,1164.86
1158,1100.55
1159,1198.63
1160,1132.51
1161,1177.41
1162,1119.28
1163,1174.7
1164,1115.55
1165,1156.17
1166,1091.86
1167,1163
1168,1096.88
1169,1157.67
1170,1124.58
1171,1145.39
1172,1107.54
1173,1147.73
1174,1110.57
1175,1139.86
1176,1103.56
1177,1211.2
1178,1141.98
1179,1128.45
1180,1130.31
1181,1093.88
1182,1158.2
1183,1128.05
1184,1126.24
1185,1106.82
1186,1085.67
1187,1180.49
1188,1143.59
1189,1168.67
1190,1137.15
1191,1156.03
1192,1121.76
1193,1151.06
1194,1114.75
1195,1206.64
1196,1150.29
1197,1136.76
1198,1138.62
1199,1105.08
1200,1169.39
1201,1139.25
1202,1137.44
1203,1118.02
1204,1096.86
1205,1183.09
1206,1106.94
1207,1160.07
1208,1113.25
1209,1160.24
1210,1106.37
1211,1210.68
1212,1153.63
1213,1141.04
1214,1106.84
1215,1189.29
1216,1113.14
1217,1154.81
1218,1112.35
1219,1173.14
1220,1140.05
1221,1151.33
1222,1116.88
1223,1181.86
1224,1133.41
1225,1166.16
1226,1117.04
1227,1164.73
1228,1100.42
1229,1194.01
1230,1082.86
1231,1174.78
1232,1098.64
1233,1154.54
1234,1087.8
1235,1181.75
1236,1117.31
1237,1174.7
1238,1140.43
1239,1163.22
1240,1128.77
1241,1185.03
1242,1151.94
1243,1162.56
1244,1126.25
1245,1219.39
1246,1160.61
1247,1139.19
1248,1118.04
1249,1195.46
1250,1158.56
1251,1168.59
1252,1134.14
1253,1174.77
1254,1110.45
1255,1208.02
1256,1148.91
1257,1088.11
1258,1190.05
1259,1125.61
1260,1162.84
1261,1096.1
1262,1207.73
1263,1096.57
1264,1179.54
1265,1069.15
1266,1168.49
1267,1102.37
1268,1158.89
1269,1110.43
1270,1157.43
1271,1103.56
1272,1211.93
1273,1152.45
1274,1135.87
1275,1152.59
1276,1136.43
1277,1134.89
1278,1100.66
1279,1154.54
1280,1140.09
1281,1138.95
1282,1126.36
1283,1101.14
1284,1184.76
1285,1125.6
1286,1175.19
1287,1136.84
1288,1185.96
1289,1119.22
1290,1199.43
1291,1088.27
1292,1171.23
1293,1060.85
1294,1179.69
1295,1142.94
1296,1157.03
1297,1122.58
1298,1173.4
1299,1124.94
1300,1157.69
1301,1108.57
1302,1158.17
1303,1125.08
1304,1140.13
1305,1105.68
1306,1169.21
1307,1137.15
1308,1145.15
1309,1111.21
1310,1163.73
1311,1099.42
1312,1202.36
1313,1091.2
1314,1190.09
1315,1130.93
1316,1178.63
1317,1114.32
1318,1185.45
