0,71.7418
1,53.0219
2,53.0219
3,53.0219
4,53.0219
5,53.0219
6,49.2859
7,49.2859
8,49.2859
9,49.2859
10,48.8093
11,48.6154
12,48.3269
13,48.3269
14,48.3269
15,46.7606
16,44.8433
17,44.8433
18,44.8433
19,44.8433
20,44.8433
21,43.3948
22,43.3948
23,43.3948
24,43.3948
25,43.3948
26,43.3948
27,43.3948
28,43.3948
29,43.3948
30,43.3948
31,43.3948
32,43.3948
33,43.3948
34,43.3948
35,43.3948
36,43.3948
37,43.3948
38,43.3948
39,43.3948
40,43.3948
41,43.3948
42,43.3948
43,43.3948
44,43.3948
45,43.3948
46,43.3948
47,43.3948
48,43.3948
49,43.3948
50,43.3948
51,43.3948
52,43.3948
53,43.3948
54,43.3948
55,43.3948
56,43.3948
57,43.3948
58,43.3948
59,43.3948
60,43.3948
61,43.3948
62,43.3948
63,43.3948
64,43.3948
65,43.3948
66,43.3948
